Object ID,CNN ID,Street Name,Street Type,Supervisor District,Layer Input,Collection Method,Parking Supply,Year,Last Edited Date,Geom
14565,8483000,LOOMIS,ST,10,STREETS,FIELD,21,2013,,"LINESTRING (-122.40325649419353 37.74379930212587, -122.40347915488445 37.74369072886136, -122.40431950148518 37.74252567676251)"
14566,2800201,BAY SHORE,BLVD,10,STREETS,FIELD,0,2013,,"LINESTRING (-122.40525559621244 37.74305614765788, -122.40541809008745 37.74299025098868, -122.40585136690301 37.74239670317098)"
14567,9799000,OAKDALE,AVE,10,STREETS,FIELD,2,2013,,"LINESTRING (-122.40484159583804 37.74282154201943, -122.40525559621244 37.74305614765788)"
14568,8484000,LOOMIS,ST,10,STREETS,FIELD,9,2013,,"LINESTRING (-122.40431950148518 37.74252567676251, -122.40441000070845 37.74243258177771, -122.40461275306926 37.74212325691157)"
14569,8485000,LOOMIS,ST,10,STREETS,FIELD,91,2013,,"LINESTRING (-122.40461275306926 37.74212325691157, -122.4054766191716 37.74034271216309, -122.40558413709769 37.73916013082435)"
14570,8486000,LOOMIS,ST,10,STREETS,FIELD,17,2013,,"LINESTRING (-122.40558413709769 37.73916013082435, -122.40565994593058 37.73832630431334)"
14571,7207201,INDUSTRIAL,ST,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.40504157457039 37.73850299709668, -122.40515355204522 37.738530765537874, -122.40556422537554 37.73841206422187, -122.40565994593058 37.73832630431334)"
14572,10231000,PALOU,AVE,10,STREETS,FIELD,117,2013,,"LINESTRING (-122.40133345086448 37.740114469712715, -122.40149114200699 37.74026986104282, -122.40172528524802 37.74040784682037, -122.40362395418373 37.741480667398754)"
14573,9797000,OAKDALE,AVE,10,STREETS,FIELD,4,2013,,"LINESTRING (-122.40346452852484 37.742041163462225, -122.40431950148518 37.74252567676251)"
14574,9798000,OAKDALE,AVE,10,STREETS,FIELD,3,2013,,"LINESTRING (-122.40431950148518 37.74252567676251, -122.40484159583804 37.74282154201943)"
14575,3742000,CARROLL,AVE,10,STREETS,FIELD,8,2013,,"LINESTRING (-122.40271142511286 37.73027136993106, -122.40341366976803 37.73066329504264)"
14576,12603000,THORNTON,AVE,10,STREETS,FIELD,3,2010,,"LINESTRING (-122.40287932059128 37.730805437209845, -122.40341366976803 37.73066329504264)"
14577,2579000,BACON,ST,09,STREETS,FIELD,5,2013,,"LINESTRING (-122.40222240559413 37.72810691567365, -122.40231317753424 37.72797461250714, -122.40265004990022 37.7278871874854, -122.40360609704855 37.72763906872383)"
14578,3740000,CARROLL,AVE,10,STREETS,FIELD,63,2013,,"LINESTRING (-122.39863558336287 37.72856296414693, -122.40043155610431 37.72897991557511, -122.40084722256461 37.729216379827626)"
14579,5213000,ELMIRA,ST,10,STREETS,FIELD,34,2013,,"LINESTRING (-122.40338409820887 37.732194346935174, -122.4033614202739 37.73197289672237, -122.40287932059128 37.730805437209845)"
14580,12626000,TOLAND,ST,10,STREETS,FIELD,43,2013,,"LINESTRING (-122.39936214770157 37.7434205239601, -122.40043994619573 37.74220214266045)"
14581,6873000,HELENA,ST,10,STREETS,FIELD,17,2013,,"LINESTRING (-122.40380104099795 37.736621737195385, -122.40407148240092 37.736469831947765, -122.40460916452714 37.736438073111835, -122.40469543230438 37.73639713482776)"
14582,5208000,ELMIRA,ST,10,STREETS,FIELD,26,2013,,"LINESTRING (-122.40389527500132 37.738505037995594, -122.4039712883148 37.738425496412084, -122.4038895600167 37.73755960091276)"
14583,11789000,SHAFTER,AVE,10,STREETS,FIELD,17,2013,,"LINESTRING (-122.4027312758948 37.73784707037576, -122.40389527500132 37.738505037995594)"
14584,2803000,BAY SHORE,BLVD,10,STREETS,FIELD,0,2013,,"LINESTRING (-122.40671704334217 37.73631354598319, -122.406632069794 37.735901815830125, -122.40646785554831 37.735515754845295, -122.40550777984049 37.73429199172177)"
14585,2804000,BAY SHORE,BLVD,10,STREETS,FIELD,0,2013,,"LINESTRING (-122.40550777984049 37.73429199172177, -122.40510925135439 37.733721069253896, -122.40467030539891 37.73295372349137)"
14586,13458000,WATERVILLE,ST,10,STREETS,FIELD,27,2013,,"LINESTRING (-122.40283819250764 37.73589619144893, -122.40270263190821 37.734457680076694)"
14587,10824000,QUESADA,AVE,10,STREETS,FIELD,20,2013,,"LINESTRING (-122.40082147511524 37.73865371464025, -122.40197064367648 37.73930648617885)"
14588,10985000,REVERE,AVE,10,STREETS,FIELD,36,2013,,"LINESTRING (-122.40138653071565 37.738029658695744, -122.40308903322773 37.73899535863146)"
14589,7205201,INDUSTRIAL,ST,10,STREETS,FIELD,29,2013,,"LINESTRING (-122.40091222285108 37.739664063965336, -122.40107675919734 37.73966333263481, -122.40319941363663 37.73907876719083, -122.40415003075194 37.738801941399934, -122.40427119340298 37.73871752707871)"
14590,7208201,INDUSTRIAL,ST,10,STREETS,FIELD,6,2013,,"LINESTRING (-122.40565994593058 37.73832630431334, -122.40582765915012 37.73834309232239, -122.40677481735351 37.7380815009475, -122.40692371301095 37.73797080873942)"
14591,2550000,AUGUSTA,ST,10,STREETS,FIELD,26,2010,,"LINESTRING (-122.40455724235966 37.73434814378118, -122.40550777984049 37.73429199172177)"
14592,2549000,AUGUSTA,ST,10,STREETS,FIELD,20,2013,,"LINESTRING (-122.40359184001683 37.73440516457777, -122.40455724235966 37.73434814378118)"
14593,2548000,AUGUSTA,ST,10,STREETS,FIELD,14,2013,,"LINESTRING (-122.40270263190821 37.734457680076694, -122.40359184001683 37.73440516457777)"
14594,2547000,AUGUSTA,ST,10,STREETS,FIELD,8,2013,,"LINESTRING (-122.40221493330608 37.734486479470284, -122.40270263190821 37.734457680076694)"
14595,11750000,SELBY,ST,10,STREETS,FIELD,19,2013,,"LINESTRING (-122.40082147511524 37.73865371464025, -122.40138653071565 37.738029658695744)"
14596,10984000,REVERE,AVE,10,STREETS,FIELD,43,2013,,"LINESTRING (-122.399517325458 37.736969342911145, -122.40138653071565 37.738029658695744)"
14597,10823000,QUESADA,AVE,10,STREETS,FIELD,32,2013,,"LINESTRING (-122.3989553115191 37.73759361392791, -122.40082147511524 37.73865371464025)"
14598,11679000,SCOTIA,AVE,10,STREETS,FIELD,19,2013,,"LINESTRING (-122.40003482384004 37.732315465948915, -122.39943645271562 37.731708039894215)"
14599,11678000,SCOTIA,AVE,10,STREETS,FIELD,25,2013,,"LINESTRING (-122.4005787190531 37.732866323171116, -122.40003482384004 37.732315465948915)"
14600,12578000,THOMAS,AVE,10,STREETS,FIELD,7,2013,,"LINESTRING (-122.40037054353479 37.735585764224425, -122.40047656205535 37.735618606066524, -122.4008475483416 37.73582982809657)"
14601,13457000,WATERVILLE,ST,10,STREETS,FIELD,19,2010,,"LINESTRING (-122.40288531205485 37.736396202440126, -122.40283819250764 37.73589619144893)"
14602,4343000,CONKLING,ST,10,STREETS,FIELD,39,2013,,"LINESTRING (-122.40182119037495 37.734732263813676, -122.40191758537914 37.73567143738041, -122.40236265787944 37.735922083978195, -122.40283819250764 37.73589619144893)"
14603,11748000,SELBY,ST,10,STREETS,FIELD,8,2013,,"LINESTRING (-122.39969869591842 37.73990691669498, -122.40025961860928 37.739280845097824)"
14604,11747000,SELBY,ST,10,STREETS,FIELD,0,2013,,"LINESTRING (-122.39913731805319 37.740533484806285, -122.39969869591842 37.73990691669498)"
14605,12712000,TUNNEL,AVE,10,STREETS,FIELD,22,2010,,"LINESTRING (-122.40067123381654 37.71306291145161, -122.40052693885934 37.712746816043804, -122.40080239887442 37.71202125463914)"
14606,8671201,MANSELL,ST,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.40799013354918 37.71974094262876, -122.40810240441787 37.71983453934391, -122.40903511451322 37.719591665723044)"
14607,8665201,MANSELL,ST,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.40108733613981 37.721539340044046, -122.40121437181874 37.72162787887813, -122.40205860989728 37.72140810313956, -122.40206967827729 37.72128239319122)"
14608,8667201,MANSELL,ST,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.40304744739365 37.721027846070314, -122.40313953978162 37.72112670038898, -122.40403155538601 37.72089446758726, -122.40403096109635 37.72077179285854)"
14609,6679000,HARKNESS,AVE,10,STREETS,FIELD,12,2010,,"LINESTRING (-122.40259022770256 37.717259103577405, -122.40284576105167 37.71719336745695, -122.40376348291075 37.717550827873225)"
14610,12617000,TIOGA,AVE,10,STREETS,FIELD,47,2010,,"LINESTRING (-122.40257459830202 37.715562498287845, -122.40300722549794 37.7156841962006, -122.40483910428625 37.71639792915789, -122.40562248120844 37.71659696034636)"
14611,8671204,MANSELL,ST,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.41100305892738 37.71907919048939, -122.41168952310156 37.71887530537328, -122.41168653176886 37.7187590409967)"
14612,12468000,TEDDY,AVE,10,STREETS,FIELD,48,2010,,"LINESTRING (-122.40447154803768 37.713844314705575, -122.4058851240854 37.71439506527318, -122.40649013179384 37.714579828830075)"
14613,7821000,KEY,AVE,10,STREETS,FIELD,51,2013,,"LINESTRING (-122.39758171023156 37.72029173462892, -122.39815813728018 37.72013266561479, -122.39940312473092 37.7208401531986, -122.3996135061726 37.720925304947286)"
14614,12467000,TEDDY,AVE,10,STREETS,FIELD,44,2013,,"LINESTRING (-122.40211111502015 37.71299978254628, -122.4022381820825 37.71297418604247, -122.40447154803768 37.713844314705575)"
14615,2443000,ARLETA,AVE,10,STREETS,FIELD,42,2013,,"LINESTRING (-122.40247268445704 37.712184426310166, -122.40261582180396 37.712349654431996, -122.40485563668192 37.7132206745603)"
14616,11975000,SOMERSET,ST,10,STREETS,FIELD,24,2013,,"LINESTRING (-122.40220169370892 37.71473626573019, -122.40236533302952 37.71458392530799, -122.40245389511742 37.71444053336645, -122.40242997411096 37.71428167447806, -122.4021090006355 37.71351314357998)"
14617,12705000,TUCKER,AVE,10,STREETS,FIELD,51,2013,,"LINESTRING (-122.40321635761593 37.714970361415226, -122.40518424439101 37.71573708753887, -122.40590826173664 37.71593445426842)"
14618,3643000,CAMPBELL,AVE,10,STREETS,FIELD,46,2013,,"LINESTRING (-122.40383604378442 37.714400460205695, -122.40553601482034 37.715063535667376, -122.40620257379982 37.71524928499203)"
14619,5243000,ERVINE,ST,10,STREETS,FIELD,46,2013,,"LINESTRING (-122.40826815438525 37.718094962889474, -122.40854319790452 37.71732515507123, -122.40854557810152 37.71721376397182, -122.4086345961489 37.71712156025479)"
14620,8671102,MANSELL,ST,10,STREETS,FIELD,20,2013,,"LINESTRING (-122.408934264426 37.71937226232134, -122.41160951169353 37.7186749945314, -122.41168653176886 37.7187590409967)"
14621,8671203,MANSELL,ST,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.41001495289314 37.71933650912491, -122.41100305892738 37.71907919048939)"
14622,8671202,MANSELL,ST,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.40903511451322 37.719591665723044, -122.41001495289314 37.71933650912491)"
14623,3639000,CAMPBELL,AVE,10,STREETS,FIELD,8,2013,,"LINESTRING (-122.40160868039457 37.714860906339474, -122.40177634788216 37.71484666733371, -122.40220169370892 37.71473626573019)"
14624,3640000,CAMPBELL,AVE,10,STREETS,FIELD,8,2013,,"LINESTRING (-122.40220169370892 37.71473626573019, -122.40233851990632 37.71471615773361, -122.40257535343672 37.71465468311558)"
14625,13628000,WILDE,AVE,10,STREETS,FIELD,59,2013,,"LINESTRING (-122.40213441755304 37.716139442480056, -122.40449054775735 37.717057442357394, -122.40532336487041 37.717286188069124)"
14626,2295000,ANKENY,ST,10,STREETS,FIELD,22,2013,,"LINESTRING (-122.40581028102118 37.719741976245395, -122.40611296553647 37.71984216594719, -122.4064445145004 37.71975872493878)"
14627,4699000,DELTA,ST,10,STREETS,FIELD,8,2010,,"LINESTRING (-122.4064445145004 37.71975872493878, -122.4066784243483 37.719219744923315)"
14628,6682000,HARKNESS,AVE,10,STREETS,FIELD,3,2013,,"LINESTRING (-122.40503519778544 37.71795017927917, -122.40535906866336 37.71804964875898)"
14629,6683000,HARKNESS,AVE,10,STREETS,FIELD,12,2013,,"LINESTRING (-122.40535906866336 37.71804964875898, -122.40618034257024 37.71827052828847)"
14630,13630000,WILDE,AVE,10,STREETS,FIELD,24,2013,,"LINESTRING (-122.40728475732195 37.71782488730404, -122.40826815438525 37.718094962889474)"
14631,13629000,WILDE,AVE,10,STREETS,FIELD,32,2010,,"LINESTRING (-122.40532336487041 37.717286188069124, -122.40728475732195 37.71782488730404)"
14632,4701000,DELTA,ST,10,STREETS,FIELD,19,2013,,"LINESTRING (-122.40699525130147 37.71848968924466, -122.40728475732195 37.71782488730404)"
14633,4702000,DELTA,ST,10,STREETS,FIELD,13,2013,,"LINESTRING (-122.40728475732195 37.71782488730404, -122.4074718768324 37.7178171719245, -122.40774626172248 37.71717587051085)"
14634,2291000,ANKENY,ST,10,STREETS,FIELD,20,2013,,"LINESTRING (-122.40356813039979 37.718341592514626, -122.40386687592574 37.718835372299594, -122.40406411188765 37.7189332618871)"
14635,2292000,ANKENY,ST,10,STREETS,FIELD,16,2013,,"LINESTRING (-122.40406411188765 37.7189332618871, -122.40480480993143 37.7193134730068)"
14636,2293000,ANKENY,ST,10,STREETS,FIELD,11,2013,,"LINESTRING (-122.40480480993143 37.7193134730068, -122.40533174426993 37.719583578703116, -122.40557756723875 37.71966494727025)"
14637,2294000,ANKENY,ST,10,STREETS,FIELD,5,2013,,"LINESTRING (-122.40557756723875 37.71966494727025, -122.40581028102118 37.719741976245395)"
14638,6680000,HARKNESS,AVE,10,STREETS,FIELD,13,2013,,"LINESTRING (-122.40376348291075 37.717550827873225, -122.4042081158632 37.7177278077158, -122.40454662149685 37.71781932744874)"
14639,6681000,HARKNESS,AVE,10,STREETS,FIELD,9,2013,,"LINESTRING (-122.40454662149685 37.71781932744874, -122.40503519778544 37.71795017927917)"
14640,6684000,HARKNESS,AVE,10,STREETS,FIELD,15,2013,,"LINESTRING (-122.40618034257024 37.71827052828847, -122.40699525130147 37.71848968924466)"
14641,9972000,ORDWAY,ST,10,STREETS,FIELD,22,2013,,"LINESTRING (-122.40074902366659 37.72041382434935, -122.40161313063923 37.72018662482416)"
14642,9973000,ORDWAY,ST,10,STREETS,FIELD,22,2010,,"LINESTRING (-122.40161313063923 37.72018662482416, -122.40259780478631 37.719927715043276)"
14643,9974000,ORDWAY,ST,10,STREETS,FIELD,22,2013,,"LINESTRING (-122.40259780478631 37.719927715043276, -122.40358247320846 37.71966879700358)"
14644,9975000,ORDWAY,ST,10,STREETS,FIELD,19,2013,,"LINESTRING (-122.40358247320846 37.71966879700358, -122.40456179868022 37.719411273684955)"
14645,5025000,DWIGHT,ST,10,STREETS,FIELD,18,2013,,"LINESTRING (-122.40903305930541 37.722234661530756, -122.41001375894072 37.72197837414144)"
14646,5026000,DWIGHT,ST,10,STREETS,FIELD,18,2013,,"LINESTRING (-122.41001375894072 37.72197837414144, -122.41100299790764 37.721719846398095)"
14647,5027000,DWIGHT,ST,10,STREETS,FIELD,19,2010,,"LINESTRING (-122.41100299790764 37.721719846398095, -122.41198626591049 37.72146286802382)"
14648,8668101,MANSELL,ST,10,STREETS,FIELD,10,2013,,"LINESTRING (-122.40403096109635 37.72077179285854, -122.40403036794267 37.720649118109115, -122.40492486241877 37.72041623179837, -122.40502257706565 37.72051362120291)"
14649,8666101,MANSELL,ST,10,STREETS,FIELD,14,2013,,"LINESTRING (-122.40206967827729 37.72128239319122, -122.40208074548576 37.721156683257526, -122.40295535636156 37.72092899075889, -122.40304744739365 37.721027846070314)"
14650,2816000,BAY SHORE,BLVD,10,STREETS,FIELD,0,2013,,"LINESTRING (-122.39993822338346 37.72152221317617, -122.39984375921294 37.72143202116766, -122.3996135061726 37.720925304947286)"
14651,11389000,SAN BRUNO,AVE,10,STREETS,FIELD,8,2013,,"LINESTRING (-122.40014468039408 37.71791125092442, -122.400055677013 37.717542669068614)"
14652,11385000,SAN BRUNO,AVE,10,STREETS,FIELD,22,2013,,"LINESTRING (-122.40108733613981 37.721539340044046, -122.40093453772283 37.721181995684766, -122.40074902366659 37.72041382434935)"
14653,4479000,CRANE,ST,10,STREETS,FIELD,33,2013,,"LINESTRING (-122.39922761330185 37.723247331101234, -122.39975088358248 37.721857590645634, -122.39993822338346 37.72152221317617)"
14654,10886000,RACINE,LN,10,STREETS,FIELD,15,2013,,"LINESTRING (-122.40022474573416 37.71434206079007, -122.400279961596 37.71420411294611, -122.40144002333251 37.713031355973264, -122.40155717560783 37.71293795000562, -122.40170546308448 37.71286129515106, -122.40194510084714 37.71276229634279, -122.40212599247239 37.712717166477795)"
14655,6896000,HESTER,AVE,10,STREETS,FIELD,17,2013,,"LINESTRING (-122.3993764731804 37.713324069552264, -122.39976847044393 37.71351424228137, -122.40002989468768 37.71358898078087)"
14656,2823201,BAY SHORE,BLVD,10,STREETS,FIELD,0,2013,,"LINESTRING (-122.40067123381654 37.71306291145161, -122.40084703869621 37.71301338027182, -122.4009836454158 37.71287354353668, -122.40127338114041 37.71264743652936, -122.40165705560915 37.71248902071284, -122.40200918059877 37.71240258821127, -122.40237915983731 37.71229861145169, -122.40247268445704 37.712184426310166)"
14657,2824101,BAY SHORE,BLVD,10,STREETS,FIELD,14,2013,,"LINESTRING (-122.40247268445704 37.712184426310166, -122.40258833380275 37.7120849683892, -122.40286298433085 37.71196607533367, -122.40325094962019 37.71160886413621, -122.40353286145829 37.71122457598338, -122.4036633119431 37.711193513150754)"
14658,2823102,BAY SHORE,BLVD,10,STREETS,FIELD,5,2013,,"LINESTRING (-122.40192795363753 37.71225580359607, -122.40229245878152 37.712167126339025, -122.40247268445704 37.712184426310166)"
14659,2822201,BAY SHORE,BLVD,10,STREETS,FIELD,0,2013,,"LINESTRING (-122.39900425452419 37.715343730396974, -122.39915601646852 37.71523315764951, -122.39944174325062 37.714500273427355, -122.39959805796782 37.71428125821868, -122.4006651024134 37.71319962048511, -122.40067123381654 37.71306291145161)"
14660,13342000,WABASH,TER,10,STREETS,FIELD,57,2013,,"LINESTRING (-122.40022474573416 37.71434206079007, -122.40031651162803 37.71434159422249, -122.40070935489692 37.71422708736441, -122.40093934569374 37.71405384412005, -122.40182783191648 37.71317196728201, -122.40211111502015 37.71299978254628)"
14661,2822102,BAY SHORE,BLVD,10,STREETS,FIELD,3,2013,,"LINESTRING (-122.40002989468768 37.71358898078087, -122.40048730543549 37.71312075834475, -122.40067123381654 37.71306291145161)"
14662,12620000,TOCOLOMA,AVE,10,STREETS,FIELD,21,2013,,"LINESTRING (-122.3982176601873 37.71140919679559, -122.39857555315267 37.71046012467269)"
14663,12621000,TOCOLOMA,AVE,10,STREETS,FIELD,28,2013,,"LINESTRING (-122.39857555315267 37.71046012467269, -122.39891956610094 37.70954783757955)"
14664,12713000,TUNNEL,AVE,10,STREETS,FIELD,25,2013,,"LINESTRING (-122.40080239887442 37.71202125463914, -122.40107563071474 37.71105511525078)"
14665,6895000,HESTER,AVE,10,STREETS,FIELD,20,2013,,"LINESTRING (-122.39855546913589 37.71299862268226, -122.3988868473724 37.71308706661953, -122.3993764731804 37.713324069552264)"
14666,9593000,NIAGARA,AVE,11,STREETS,FIELD,30,2010,,"LINESTRING (-122.4447194228084 37.71800034847107, -122.44550734144006 37.71862010024056, -122.4457453976558 37.71875808873644, -122.44592240855725 37.71883263366743)"
14667,2825101,BAY SHORE,BLVD,10,STREETS,FIELD,12,2010,,"LINESTRING (-122.4036633119431 37.711193513150754, -122.40362454781616 37.71109959406436, -122.40408214615618 37.71047580706871, -122.40423924256073 37.71041415694647)"
14668,2827201,BAY SHORE,BLVD,10,STREETS,FIELD,5555,2010,,"LINESTRING (-122.40512265937699 37.70885854570181, -122.40525670630134 37.70880679561401, -122.40545582381351 37.70836021157475)"
